Anno_evento;Quartiere;Genere;Età_decesso;Cittadinanza;Luogo_decesso;Numerosità
2011;Sarpi;Maschi;79;Italia;Milano;5
2011;Sarpi;Maschi;80;Italia;Milano;2
2011;Sarpi;Maschi;81;Italia;Milano;2
2011;Sarpi;Maschi;82;Italia;Fuori Milano;1
2011;Sarpi;Maschi;82;Italia;Milano;6
2011;Sarpi;Maschi;83;Italia;Fuori Milano;2
2011;Sarpi;Maschi;83;Italia;Milano;3
2011;Sarpi;Maschi;84;Italia;Fuori Milano;1
2011;Sarpi;Maschi;84;Italia;Milano;2
2011;Sarpi;Maschi;85;Italia;Milano;6
2011;Sarpi;Maschi;86;Italia;Milano;5
2011;Sarpi;Maschi;87;Italia;Milano;6
2011;Sarpi;Maschi;88;Italia;Fuori Milano;1
2011;Sarpi;Maschi;88;Italia;Milano;2
2011;Sarpi;Maschi;89;Italia;Milano;3
2011;Sarpi;Maschi;90;Italia;Milano;7
2011;Sarpi;Maschi;91;Italia;Milano;4
2011;Sarpi;Maschi;92;Italia;Milano;3
2011;Sarpi;Maschi;94;Italia;Milano;1
2011;Sarpi;Maschi;95;Italia;Fuori Milano;1
2011;Sarpi;Maschi;95;Italia;Milano;3
2011;Sarpi;Maschi;96;Italia;Milano;1
2011;Sarpi;Maschi;99;Italia;Milano;1
2011;Scalo Romana;Femmine;0;Egitto;Milano;1
2011;Scalo Romana;Femmine;45;Italia;Milano;1
2011;Scalo Romana;Femmine;58;Italia;Milano;1
2011;Scalo Romana;Femmine;63;Italia;Milano;1
2011;Scalo Romana;Femmine;70;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;71;Italia;Milano;1
2011;Scalo Romana;Femmine;72;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;72;Italia;Milano;1
2011;Scalo Romana;Femmine;73;Italia;Milano;1
2011;Scalo Romana;Femmine;74;Italia;Milano;1
2011;Scalo Romana;Femmine;77;Italia;Milano;1
2011;Scalo Romana;Femmine;78;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;81;Italia;Milano;1
2011;Scalo Romana;Femmine;82;Italia;Milano;1
2011;Scalo Romana;Femmine;83;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;83;Italia;Milano;3
2011;Scalo Romana;Femmine;84;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;84;Italia;Milano;1
2011;Scalo Romana;Femmine;85;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;87;Italia;Milano;1
2011;Scalo Romana;Femmine;88;Italia;Milano;1
2011;Scalo Romana;Femmine;91;Italia;Milano;1
2011;Scalo Romana;Femmine;93;Italia;Fuori Milano;1
2011;Scalo Romana;Femmine;93;Italia;Milano;1
2011;Scalo Romana;Femmine;94;Italia;Milano;1
2011;Scalo Romana;Femmine;97;Italia;Milano;1
2011;Scalo Romana;Femmine;98;Italia;Milano;1
2011;Scalo Romana;Femmine;101;Italia;Milano;1
2011;Scalo Romana;Maschi;22;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;51;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;52;Italia;Milano;1
2011;Scalo Romana;Maschi;53;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;53;Italia;Milano;1
2011;Scalo Romana;Maschi;61;Italia;Milano;1
2011;Scalo Romana;Maschi;62;Italia;Milano;1
2011;Scalo Romana;Maschi;63;Italia;Milano;1
2011;Scalo Romana;Maschi;64;Italia;Milano;1
2011;Scalo Romana;Maschi;65;Italia;Milano;1
2011;Scalo Romana;Maschi;66;Italia;Milano;1
2011;Scalo Romana;Maschi;67;Italia;Milano;1
2011;Scalo Romana;Maschi;69;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;70;Italia;Milano;1
2011;Scalo Romana;Maschi;71;Italia;Milano;3
2011;Scalo Romana;Maschi;72;Italia;Milano;2
2011;Scalo Romana;Maschi;74;Italia;Milano;1
2011;Scalo Romana;Maschi;75;Italia;Milano;1
2011;Scalo Romana;Maschi;76;Italia;Milano;2
2011;Scalo Romana;Maschi;77;Italia;Milano;1
2011;Scalo Romana;Maschi;78;Italia;Milano;1
2011;Scalo Romana;Maschi;79;Italia;Milano;3
2011;Scalo Romana;Maschi;81;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;82;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;83;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;83;Italia;Milano;1
2011;Scalo Romana;Maschi;84;Italia;Milano;1
2011;Scalo Romana;Maschi;87;Italia;Fuori Milano;1
2011;Scalo Romana;Maschi;87;Italia;Milano;1
2011;Scalo Romana;Maschi;90;Italia;Milano;1
2011;Scalo Romana;Maschi;96;Italia;Milano;1
2011;Selinunte;Femmine;32;Romania;Milano;1
2011;Selinunte;Femmine;45;Italia;Fuori Milano;1
2011;Selinunte;Femmine;48;Italia;Fuori Milano;1
2011;Selinunte;Femmine;49;Italia;Milano;2
2011;Selinunte;Femmine;54;Italia;Milano;1
2011;Selinunte;Femmine;57;Italia;Fuori Milano;1
2011;Selinunte;Femmine;60;Italia;Milano;2
2011;Selinunte;Femmine;61;Italia;Fuori Milano;1
2011;Selinunte;Femmine;61;Italia;Milano;2
2011;Selinunte;Femmine;62;Italia;Milano;1
2011;Selinunte;Femmine;63;Italia;Milano;1
2011;Selinunte;Femmine;64;Bosnia-Erzegovina;Milano;1
2011;Selinunte;Femmine;64;Italia;Milano;4
2011;Selinunte;Femmine;66;Eritrea;Milano;1
2011;Selinunte;Femmine;66;Italia;Fuori Milano;3
2011;Selinunte;Femmine;66;Italia;Milano;1
2011;Selinunte;Femmine;67;Italia;Milano;1
2011;Selinunte;Femmine;68;Italia;Milano;1
2011;Selinunte;Femmine;69;Italia;Milano;1
2011;Selinunte;Femmine;70;Italia;Milano;3
2011;Selinunte;Femmine;71;Italia;Milano;1
2011;Selinunte;Femmine;72;Italia;Milano;2
2011;Selinunte;Femmine;73;Italia;Milano;2
2011;Selinunte;Femmine;74;Italia;Milano;2
2011;Selinunte;Femmine;75;Italia;Milano;1
2011;Selinunte;Femmine;76;Italia;Fuori Milano;2
2011;Selinunte;Femmine;76;Italia;Milano;6
2011;Selinunte;Femmine;77;Italia;Milano;2
2011;Selinunte;Femmine;78;Italia;Fuori Milano;2
2011;Selinunte;Femmine;78;Italia;Milano;3
2011;Selinunte;Femmine;79;Italia;Milano;5
2011;Selinunte;Femmine;80;Italia;Milano;3
2011;Selinunte;Femmine;81;Italia;Milano;4
2011;Selinunte;Femmine;82;Italia;Fuori Milano;2
2011;Selinunte;Femmine;82;Italia;Milano;6
2011;Selinunte;Femmine;83;Italia;Fuori Milano;2
2011;Selinunte;Femmine;83;Italia;Milano;7
2011;Selinunte;Femmine;84;Eritrea;Fuori Milano;1
2011;Selinunte;Femmine;84;Italia;Milano;9
2011;Selinunte;Femmine;85;Italia;Fuori Milano;1
2011;Selinunte;Femmine;85;Italia;Milano;2
2011;Selinunte;Femmine;86;Italia;Milano;3
2011;Selinunte;Femmine;87;Italia;Fuori Milano;1
2011;Selinunte;Femmine;87;Italia;Milano;6
2011;Selinunte;Femmine;88;Italia;Fuori Milano;2
2011;Selinunte;Femmine;88;Italia;Milano;6
2011;Selinunte;Femmine;89;Italia;Milano;7
2011;Selinunte;Femmine;90;Italia;Milano;8
2011;Selinunte;Femmine;91;Italia;Milano;7
2011;Selinunte;Femmine;92;Italia;Fuori Milano;1
2011;Selinunte;Femmine;92;Italia;Milano;2
2011;Selinunte;Femmine;93;Italia;Milano;5
2011;Selinunte;Femmine;94;Italia;Milano;8
2011;Selinunte;Femmine;95;Italia;Milano;7
2011;Selinunte;Femmine;96;Italia;Fuori Milano;1
2011;Selinunte;Femmine;96;Italia;Milano;5
2011;Selinunte;Femmine;97;Italia;Fuori Milano;2
2011;Selinunte;Femmine;97;Italia;Milano;4
2011;Selinunte;Femmine;98;Italia;Milano;3
2011;Selinunte;Femmine;99;Italia;Milano;1
2011;Selinunte;Femmine;100;Italia;Fuori Milano;1
2011;Selinunte;Femmine;101;Italia;Milano;2
2011;Selinunte;Femmine;102;Italia;Milano;1
2011;Selinunte;Maschi;24;Italia;Fuori Milano;1
2011;Selinunte;Maschi;44;Italia;Milano;1
2011;Selinunte;Maschi;48;Italia;Milano;1
2011;Selinunte;Maschi;49;Italia;Fuori Milano;1
2011;Selinunte;Maschi;49;Italia;Milano;2
2011;Selinunte;Maschi;52;Italia;Milano;1
2011;Selinunte;Maschi;57;Italia;Fuori Milano;1
2011;Selinunte;Maschi;58;Italia;Milano;2
2011;Selinunte;Maschi;59;Italia;Milano;1
2011;Selinunte;Maschi;59;Marocco;Milano;1
2011;Selinunte;Maschi;60;Italia;Milano;2
2011;Selinunte;Maschi;61;Italia;Milano;2
2011;Selinunte;Maschi;62;Italia;Milano;1
2011;Selinunte;Maschi;64;Italia;Milano;6
2011;Selinunte;Maschi;65;Italia;Fuori Milano;1
2011;Selinunte;Maschi;65;Italia;Milano;2
2011;Selinunte;Maschi;65;Marocco;Milano;1
2011;Selinunte;Maschi;69;Italia;Milano;1
2011;Selinunte;Maschi;70;Italia;Milano;2
2011;Selinunte;Maschi;71;Italia;Milano;3
2011;Selinunte;Maschi;72;Italia;Milano;6
2011;Selinunte;Maschi;73;Italia;Milano;2
2011;Selinunte;Maschi;74;Italia;Milano;4
2011;Selinunte;Maschi;75;Italia;Milano;3
2011;Selinunte;Maschi;76;Italia;Milano;4
2011;Selinunte;Maschi;76;Somalia;Milano;1
2011;Selinunte;Maschi;77;Italia;Fuori Milano;1
2011;Selinunte;Maschi;77;Italia;Milano;3
2011;Selinunte;Maschi;78;Italia;Fuori Milano;1
2011;Selinunte;Maschi;78;Italia;Milano;3
2011;Selinunte;Maschi;79;Italia;Fuori Milano;1
2011;Selinunte;Maschi;79;Italia;Milano;5
2011;Selinunte;Maschi;80;Italia;Milano;6
2011;Selinunte;Maschi;81;Italia;Milano;3
2011;Selinunte;Maschi;82;Italia;Milano;6
2011;Selinunte;Maschi;83;Italia;Fuori Milano;1
2011;Selinunte;Maschi;83;Italia;Milano;4
2011;Selinunte;Maschi;84;Italia;Fuori Milano;1
2011;Selinunte;Maschi;84;Italia;Milano;4
2011;Selinunte;Maschi;85;Italia;Milano;3
2011;Selinunte;Maschi;86;Italia;Fuori Milano;1
2011;Selinunte;Maschi;86;Italia;Milano;2
2011;Selinunte;Maschi;87;Italia;Fuori Milano;1
2011;Selinunte;Maschi;87;Italia;Milano;3
2011;Selinunte;Maschi;88;Italia;Milano;4
2011;Selinunte;Maschi;89;Italia;Milano;5
2011;Selinunte;Maschi;90;Italia;Milano;3
2011;Selinunte;Maschi;91;Italia;Milano;1
2011;Selinunte;Maschi;93;Italia;Fuori Milano;1
2011;Selinunte;Maschi;93;Italia;Milano;1
2011;Selinunte;Maschi;94;Italia;Milano;2
2011;Selinunte;Maschi;95;Italia;Milano;1
2011;Selinunte;Maschi;96;Italia;Fuori Milano;1
2011;Selinunte;Maschi;96;Italia;Milano;1
2011;Selinunte;Maschi;97;Italia;Milano;1
2011;Selinunte;Maschi;100;Italia;Milano;1
2011;Selinunte;Maschi;101;Italia;Milano;1
2011;Stadera;Femmine;29;Perù;Milano;1
2011;Stadera;Femmine;34;Italia;Fuori Milano;1
2011;Stadera;Femmine;44;Italia;Milano;1
2011;Stadera;Femmine;46;Italia;Milano;1
2011;Stadera;Femmine;49;Italia;Milano;1
2011;Stadera;Femmine;54;El Salvador;Milano;1
2011;Stadera;Femmine;56;Italia;Milano;1
2011;Stadera;Femmine;61;Italia;Milano;1
2011;Stadera;Femmine;62;Italia;Milano;1
2011;Stadera;Femmine;63;Italia;Fuori Milano;1
2011;Stadera;Femmine;64;Italia;Milano;1
2011;Stadera;Femmine;65;Italia;Milano;2
2011;Stadera;Femmine;66;Italia;Milano;1
2011;Stadera;Femmine;68;Italia;Milano;1
2011;Stadera;Femmine;70;Italia;Milano;1
2011;Stadera;Femmine;71;Italia;Fuori Milano;1
2011;Stadera;Femmine;71;Italia;Milano;1
2011;Stadera;Femmine;72;Italia;Fuori Milano;2
2011;Stadera;Femmine;73;Italia;Milano;5
2011;Stadera;Femmine;74;Italia;Fuori Milano;1
2011;Stadera;Femmine;74;Italia;Milano;3
2011;Stadera;Femmine;75;Italia;Fuori Milano;1
2011;Stadera;Femmine;75;Italia;Milano;1
2011;Stadera;Femmine;77;Italia;Fuori Milano;2
2011;Stadera;Femmine;77;Italia;Milano;1
2011;Stadera;Femmine;78;Italia;Fuori Milano;1
2011;Stadera;Femmine;78;Italia;Milano;6
2011;Stadera;Femmine;79;Italia;Fuori Milano;1
2011;Stadera;Femmine;79;Italia;Milano;5
2011;Stadera;Femmine;80;Italia;Fuori Milano;4
2011;Stadera;Femmine;80;Italia;Milano;2
2011;Stadera;Femmine;81;Italia;Fuori Milano;3
2011;Stadera;Femmine;81;Italia;Milano;1
2011;Stadera;Femmine;82;Italia;Fuori Milano;3
2011;Stadera;Femmine;82;Italia;Milano;3
2011;Stadera;Femmine;83;Italia;Milano;10
2011;Stadera;Femmine;84;Italia;Fuori Milano;1
2011;Stadera;Femmine;84;Italia;Milano;2
2011;Stadera;Femmine;85;Italia;Milano;5
2011;Stadera;Femmine;86;Italia;Milano;6
2011;Stadera;Femmine;87;Italia;Fuori Milano;3
2011;Stadera;Femmine;87;Italia;Milano;6
2011;Stadera;Femmine;88;Italia;Fuori Milano;1
2011;Stadera;Femmine;88;Italia;Milano;6
2011;Stadera;Femmine;89;Italia;Fuori Milano;2
2011;Stadera;Femmine;89;Italia;Milano;4
2011;Stadera;Femmine;90;Italia;Fuori Milano;1
2011;Stadera;Femmine;90;Italia;Milano;8
2011;Stadera;Femmine;91;Italia;Fuori Milano;2
2011;Stadera;Femmine;91;Italia;Milano;7
2011;Stadera;Femmine;92;Italia;Milano;3
2011;Stadera;Femmine;93;Italia;Fuori Milano;1
2011;Stadera;Femmine;93;Italia;Milano;2
2011;Stadera;Femmine;94;Italia;Fuori Milano;1
2011;Stadera;Femmine;94;Italia;Milano;4
2011;Stadera;Femmine;95;Italia;Milano;1
2011;Stadera;Femmine;96;Italia;Fuori Milano;1
2011;Stadera;Femmine;96;Italia;Milano;3
2011;Stadera;Femmine;97;Italia;Milano;1
2011;Stadera;Femmine;98;Italia;Fuori Milano;1
2011;Stadera;Femmine;98;Italia;Milano;1
2011;Stadera;Femmine;99;Italia;Milano;1
2011;Stadera;Femmine;100;Italia;Fuori Milano;1
2011;Stadera;Femmine;100;Italia;Milano;2
2011;Stadera;Femmine;101;Italia;Milano;1
2011;Stadera;Femmine;102;Italia;Milano;2
2011;Stadera;Maschi;0;Cinese, Repubblica Popolare;Fuori Milano;1
2011;Stadera;Maschi;15;Perù;Fuori Milano;1
2011;Stadera;Maschi;21;Italia;Milano;1
2011;Stadera;Maschi;27;Italia;Fuori Milano;1
2011;Stadera;Maschi;31;Italia;Milano;1
2011;Stadera;Maschi;39;Italia;Milano;1
2011;Stadera;Maschi;46;Italia;Milano;1
2011;Stadera;Maschi;48;Italia;Milano;2
2011;Stadera;Maschi;49;Italia;Milano;1
2011;Stadera;Maschi;51;Italia;Milano;1
2011;Stadera;Maschi;52;Italia;Milano;1
2011;Stadera;Maschi;55;Italia;Milano;1
2011;Stadera;Maschi;55;Sri Lanka (ex Ceylon);Milano;1
2011;Stadera;Maschi;57;Italia;Milano;2
2011;Stadera;Maschi;58;Italia;Milano;1
2011;Stadera;Maschi;60;Italia;Milano;2
2011;Stadera;Maschi;62;Italia;Milano;3
2011;Stadera;Maschi;63;Italia;Milano;1
2011;Stadera;Maschi;64;Italia;Fuori Milano;2
2011;Stadera;Maschi;64;Italia;Milano;1
2011;Stadera;Maschi;65;Italia;Fuori Milano;1
2011;Stadera;Maschi;66;Italia;Fuori Milano;1
2011;Stadera;Maschi;66;Italia;Milano;2
2011;Stadera;Maschi;67;Italia;Milano;1
2011;Stadera;Maschi;70;Italia;Fuori Milano;1
2011;Stadera;Maschi;70;Italia;Milano;4
2011;Stadera;Maschi;71;Italia;Fuori Milano;1
2011;Stadera;Maschi;71;Italia;Milano;1
2011;Stadera;Maschi;72;Italia;Milano;2
2011;Stadera;Maschi;73;Italia;Milano;2
2011;Stadera;Maschi;74;Italia;Fuori Milano;2
2011;Stadera;Maschi;74;Italia;Milano;1
2011;Stadera;Maschi;75;Italia;Fuori Milano;1
2011;Stadera;Maschi;75;Italia;Milano;4
2011;Stadera;Maschi;76;Italia;Milano;3
2011;Stadera;Maschi;77;Italia;Milano;1
2011;Stadera;Maschi;78;Italia;Fuori Milano;2
2011;Stadera;Maschi;78;Italia;Milano;3
2011;Stadera;Maschi;79;Italia;Fuori Milano;2
2011;Stadera;Maschi;79;Italia;Milano;2
2011;Stadera;Maschi;80;Italia;Fuori Milano;2
2011;Stadera;Maschi;80;Italia;Milano;4
2011;Stadera;Maschi;81;Italia;Fuori Milano;1
2011;Stadera;Maschi;81;Italia;Milano;5
2011;Stadera;Maschi;82;Italia;Fuori Milano;1
2011;Stadera;Maschi;82;Italia;Milano;5
2011;Stadera;Maschi;83;Italia;Milano;4
2011;Stadera;Maschi;84;Italia;Fuori Milano;1
2011;Stadera;Maschi;84;Italia;Milano;3
2011;Stadera;Maschi;85;Italia;Fuori Milano;1
2011;Stadera;Maschi;85;Italia;Milano;4
2011;Stadera;Maschi;86;Italia;Fuori Milano;1
2011;Stadera;Maschi;86;Italia;Milano;3
2011;Stadera;Maschi;87;Italia;Fuori Milano;2
2011;Stadera;Maschi;87;Italia;Milano;3
2011;Stadera;Maschi;88;Italia;Fuori Milano;1
2011;Stadera;Maschi;88;Italia;Milano;2
2011;Stadera;Maschi;89;Italia;Fuori Milano;1
2011;Stadera;Maschi;89;Italia;Milano;2
2011;Stadera;Maschi;90;Italia;Fuori Milano;1
2011;Stadera;Maschi;90;Italia;Milano;4
2011;Stadera;Maschi;91;Italia;Milano;4
2011;Stadera;Maschi;93;Italia;Fuori Milano;2
2011;Stadera;Maschi;95;Italia;Fuori Milano;1
2011;Stadera;Maschi;95;Italia;Milano;2
2011;Stadera;Maschi;98;Italia;Milano;2
2011;Stephenson;Maschi;69;Italia;Milano;1
2011;Tibaldi;Femmine;48;Italia;Milano;1
2011;Tibaldi;Femmine;56;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;60;Italia;Milano;1
2011;Tibaldi;Femmine;64;Italia;Milano;1
2011;Tibaldi;Femmine;65;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;67;Italia;Milano;1
2011;Tibaldi;Femmine;70;Italia;Milano;1
2011;Tibaldi;Femmine;72;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;75;Italia;Milano;1
2011;Tibaldi;Femmine;77;Italia;Milano;1
2011;Tibaldi;Femmine;78;Italia;Milano;2
2011;Tibaldi;Femmine;79;Italia;Milano;2
2011;Tibaldi;Femmine;81;Italia;Milano;4
2011;Tibaldi;Femmine;82;Italia;Milano;2
2011;Tibaldi;Femmine;83;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;85;Italia;Fuori Milano;2
2011;Tibaldi;Femmine;85;Italia;Milano;4
2011;Tibaldi;Femmine;86;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;86;Italia;Milano;3
2011;Tibaldi;Femmine;87;Italia;Milano;4
2011;Tibaldi;Femmine;88;Italia;Fuori Milano;2
2011;Tibaldi;Femmine;88;Italia;Milano;2
2011;Tibaldi;Femmine;89;Italia;Fuori Milano;2
2011;Tibaldi;Femmine;89;Italia;Milano;1
2011;Tibaldi;Femmine;90;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;90;Italia;Milano;2
2011;Tibaldi;Femmine;91;Italia;Fuori Milano;2
2011;Tibaldi;Femmine;91;Italia;Milano;3
2011;Tibaldi;Femmine;92;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;92;Italia;Milano;2
2011;Tibaldi;Femmine;94;Italia;Milano;1
2011;Tibaldi;Femmine;95;Italia;Milano;2
2011;Tibaldi;Femmine;96;Italia;Milano;3
2011;Tibaldi;Femmine;97;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;98;Italia;Milano;2
2011;Tibaldi;Femmine;99;Italia;Fuori Milano;1
2011;Tibaldi;Femmine;99;Italia;Milano;1
2011;Tibaldi;Femmine;102;Italia;Milano;1
2011;Tibaldi;Maschi;48;Italia;Milano;1
2011;Tibaldi;Maschi;49;Italia;Milano;1
2011;Tibaldi;Maschi;63;Italia;Milano;1
2011;Tibaldi;Maschi;65;Italia;Milano;1
2011;Tibaldi;Maschi;66;Italia;Milano;1
2011;Tibaldi;Maschi;68;Italia;Milano;2
2011;Tibaldi;Maschi;70;Italia;Milano;1
2011;Tibaldi;Maschi;71;Italia;Milano;1
2011;Tibaldi;Maschi;72;Italia;Milano;1
2011;Tibaldi;Maschi;73;Italia;Milano;2
2011;Tibaldi;Maschi;74;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;74;Italia;Milano;1
2011;Tibaldi;Maschi;75;Italia;Milano;1
2011;Tibaldi;Maschi;76;Italia;Milano;1
2011;Tibaldi;Maschi;77;Italia;Milano;2
2011;Tibaldi;Maschi;78;Italia;Milano;1
2011;Tibaldi;Maschi;80;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;81;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;81;Italia;Milano;1
2011;Tibaldi;Maschi;82;Italia;Fuori Milano;2
2011;Tibaldi;Maschi;82;Italia;Milano;3
2011;Tibaldi;Maschi;83;Italia;Milano;2
2011;Tibaldi;Maschi;84;Italia;Milano;2
2011;Tibaldi;Maschi;85;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;86;Italia;Fuori Milano;3
2011;Tibaldi;Maschi;87;Italia;Milano;2
2011;Tibaldi;Maschi;88;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;88;Italia;Milano;3
2011;Tibaldi;Maschi;89;Italia;Milano;2
2011;Tibaldi;Maschi;90;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;90;Italia;Milano;2
2011;Tibaldi;Maschi;94;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;94;Italia;Milano;1
2011;Tibaldi;Maschi;96;Italia;Fuori Milano;1
2011;Tibaldi;Maschi;97;Italia;Milano;1
2011;Ticinese;Femmine;0;Italia;Milano;1
2011;Ticinese;Femmine;41;Italia;Milano;1
2011;Ticinese;Femmine;47;Italia;Milano;2
2011;Ticinese;Femmine;50;Italia;Fuori Milano;1
2011;Ticinese;Femmine;57;Italia;Fuori Milano;1
2011;Ticinese;Femmine;62;Italia;Fuori Milano;1
2011;Ticinese;Femmine;62;Italia;Milano;1
2011;Ticinese;Femmine;64;Italia;Milano;1
2011;Ticinese;Femmine;65;Italia;Fuori Milano;1
2011;Ticinese;Femmine;65;Italia;Milano;1
2011;Ticinese;Femmine;66;Italia;Milano;1
2011;Ticinese;Femmine;67;Italia;Milano;1
2011;Ticinese;Femmine;68;Italia;Fuori Milano;1
2011;Ticinese;Femmine;70;Italia;Milano;1
2011;Ticinese;Femmine;72;Italia;Milano;2
2011;Ticinese;Femmine;73;Italia;Fuori Milano;1
2011;Ticinese;Femmine;73;Italia;Milano;2
2011;Ticinese;Femmine;74;Italia;Milano;1
2011;Ticinese;Femmine;75;Italia;Milano;2
2011;Ticinese;Femmine;76;Italia;Milano;2
2011;Ticinese;Femmine;77;Italia;Milano;2
2011;Ticinese;Femmine;78;Italia;Milano;3
2011;Ticinese;Femmine;79;Italia;Fuori Milano;2
2011;Ticinese;Femmine;79;Italia;Milano;5
2011;Ticinese;Femmine;80;Italia;Milano;3
2011;Ticinese;Femmine;81;Italia;Milano;2
2011;Ticinese;Femmine;82;Italia;Fuori Milano;2
2011;Ticinese;Femmine;82;Italia;Milano;4
2011;Ticinese;Femmine;83;Italia;Fuori Milano;1
2011;Ticinese;Femmine;83;Italia;Milano;1
2011;Ticinese;Femmine;85;Italia;Fuori Milano;1
2011;Ticinese;Femmine;85;Italia;Milano;5
2011;Ticinese;Femmine;86;Italia;Milano;6
2011;Ticinese;Femmine;87;Italia;Milano;10
2011;Ticinese;Femmine;88;Italia;Fuori Milano;1
2011;Ticinese;Femmine;88;Italia;Milano;8
2011;Ticinese;Femmine;89;Italia;Milano;8
2011;Ticinese;Femmine;90;Italia;Milano;4
2011;Ticinese;Femmine;91;Italia;Fuori Milano;1
2011;Ticinese;Femmine;91;Italia;Milano;5
2011;Ticinese;Femmine;93;Italia;Fuori Milano;1
2011;Ticinese;Femmine;93;Italia;Milano;1
2011;Ticinese;Femmine;94;Italia;Milano;2
2011;Ticinese;Femmine;95;Italia;Milano;6
2011;Ticinese;Femmine;96;Italia;Milano;1
2011;Ticinese;Femmine;97;Italia;Fuori Milano;1
2011;Ticinese;Femmine;97;Italia;Milano;2
2011;Ticinese;Femmine;98;Italia;Milano;1
2011;Ticinese;Femmine;99;Italia;Fuori Milano;1
2011;Ticinese;Femmine;99;Italia;Milano;1
2011;Ticinese;Femmine;100;Italia;Milano;3
2011;Ticinese;Femmine;101;Italia;Milano;1
2011;Ticinese;Maschi;18;Italia;Milano;1
2011;Ticinese;Maschi;24;Italia;Milano;1
2011;Ticinese;Maschi;36;Italia;Milano;1
2011;Ticinese;Maschi;38;Albania;Milano;1
2011;Ticinese;Maschi;46;Italia;Milano;1
2011;Ticinese;Maschi;55;Italia;Fuori Milano;1
2011;Ticinese;Maschi;62;Italia;Fuori Milano;1
2011;Ticinese;Maschi;62;Sri Lanka (ex Ceylon);Fuori Milano;1
2011;Ticinese;Maschi;63;Italia;Milano;2
2011;Ticinese;Maschi;64;Italia;Milano;1
2011;Ticinese;Maschi;66;Italia;Fuori Milano;2
2011;Ticinese;Maschi;66;Italia;Milano;1
2011;Ticinese;Maschi;67;Italia;Milano;1
2011;Ticinese;Maschi;68;Italia;Fuori Milano;1
2011;Ticinese;Maschi;69;Italia;Milano;1
2011;Ticinese;Maschi;70;Italia;Milano;1
2011;Ticinese;Maschi;71;Italia;Milano;1
2011;Ticinese;Maschi;73;Italia;Milano;2
2011;Ticinese;Maschi;74;Italia;Milano;2
2011;Ticinese;Maschi;75;Italia;Fuori Milano;1
2011;Ticinese;Maschi;75;Italia;Milano;1
2011;Ticinese;Maschi;76;Italia;Milano;1
2011;Ticinese;Maschi;77;Italia;Milano;2
2011;Ticinese;Maschi;78;Italia;Milano;2
2011;Ticinese;Maschi;79;Italia;Fuori Milano;1
2011;Ticinese;Maschi;79;Italia;Milano;3
2011;Ticinese;Maschi;80;Italia;Milano;2
2011;Ticinese;Maschi;81;Italia;Milano;6
2011;Ticinese;Maschi;82;Italia;Milano;5
2011;Ticinese;Maschi;83;Italia;Fuori Milano;1
2011;Ticinese;Maschi;83;Italia;Milano;2
2011;Ticinese;Maschi;84;Italia;Fuori Milano;1
2011;Ticinese;Maschi;84;Italia;Milano;3
2011;Ticinese;Maschi;86;Italia;Milano;3
2011;Ticinese;Maschi;87;Italia;Milano;3
2011;Ticinese;Maschi;88;Italia;Milano;1
2011;Ticinese;Maschi;89;Italia;Fuori Milano;1
2011;Ticinese;Maschi;89;Italia;Milano;1
2011;Ticinese;Maschi;90;Italia;Milano;2
2011;Ticinese;Maschi;91;Italia;Milano;1
2011;Ticinese;Maschi;93;Italia;Milano;1
2011;Ticinese;Maschi;97;Italia;Milano;1
2011;Ticinese;Maschi;100;Italia;Fuori Milano;1
2011;Tortona;Femmine;40;Italia;Milano;1
2011;Tortona;Femmine;45;Italia;Milano;1
2011;Tortona;Femmine;46;Italia;Fuori Milano;1
2011;Tortona;Femmine;52;Italia;Milano;1
2011;Tortona;Femmine;58;Italia;Fuori Milano;1
2011;Tortona;Femmine;58;Italia;Milano;1
