Anno evento;Genere;Eta decesso;Cittadinanza;Luogo residenza;Numerosità
2012;Femmine;38;Italia;Altro comune italiano;4
2012;Femmine;38;Italia;Milano;4
2012;Femmine;38;Moldova;Milano;1
2012;Femmine;39;Italia;Altro comune italiano;3
2012;Femmine;39;Italia;Milano;6
2012;Femmine;39;Romania;Estero;1
2012;Femmine;40;Cuba;Altro comune italiano;1
2012;Femmine;40;Italia;Altro comune italiano;3
2012;Femmine;40;Italia;Milano;1
2012;Femmine;41;Ecuador;Altro comune italiano;1
2012;Femmine;41;Italia;Altro comune italiano;4
2012;Femmine;41;Italia;Milano;2
2012;Femmine;42;Italia;Altro comune italiano;5
2012;Femmine;42;Italia;Milano;1
2012;Femmine;42;Russa, Federazione;Milano;1
2012;Femmine;43;Austria;Altro comune italiano;1
2012;Femmine;43;Bangladesh;Estero;1
2012;Femmine;43;Brasile;Estero;1
2012;Femmine;43;Italia;Altro comune italiano;5
2012;Femmine;43;Italia;Milano;8
2012;Femmine;43;Perù;Milano;1
2012;Femmine;44;Capo Verde;Milano;1
2012;Femmine;44;Ecuador;Milano;1
2012;Femmine;44;Italia;Altro comune italiano;2
2012;Femmine;44;Italia;Milano;5
2012;Femmine;45;Italia;Altro comune italiano;5
2012;Femmine;45;Italia;Milano;6
2012;Femmine;45;Perù;Milano;1
2012;Femmine;45;Romania;Estero;1
2012;Femmine;45;Ucraina;Estero;1
2012;Femmine;46;Croazia;Estero;1
2012;Femmine;46;Italia;Altro comune italiano;11
2012;Femmine;46;Italia;Milano;11
2012;Femmine;46;Marocco;Altro comune italiano;1
2012;Femmine;47;Francia;Altro comune italiano;1
2012;Femmine;47;Italia;Altro comune italiano;7
2012;Femmine;47;Italia;Milano;9
2012;Femmine;47;Pakistan;Milano;1
2012;Femmine;47;Romania;Milano;1
2012;Femmine;48;Filippine;Milano;1
2012;Femmine;48;Germania;Altro comune italiano;1
2012;Femmine;48;Italia;Altro comune italiano;11
2012;Femmine;48;Italia;Milano;9
2012;Femmine;48;Tunisia;Milano;1
2012;Femmine;49;Ecuador;Milano;1
2012;Femmine;49;Italia;Altro comune italiano;12
2012;Femmine;49;Italia;Milano;8
2012;Femmine;49;Romania;Milano;2
2012;Femmine;50;Italia;Altro comune italiano;9
2012;Femmine;50;Italia;Milano;4
2012;Femmine;51;Costa Rica;Estero;1
2012;Femmine;51;Filippine;Milano;1
2012;Femmine;51;Italia;Altro comune italiano;8
2012;Femmine;51;Italia;Milano;11
2012;Femmine;51;Moldova;Altro comune italiano;1
2012;Femmine;52;Egitto;Milano;1
2012;Femmine;52;Filippine;Milano;1
2012;Femmine;52;Italia;Altro comune italiano;10
2012;Femmine;52;Italia;Milano;8
2012;Femmine;53;Azerbaigian;Altro comune italiano;1
2012;Femmine;53;Filippine;Milano;1
2012;Femmine;53;Francia;Milano;1
2012;Femmine;53;Italia;Altro comune italiano;16
2012;Femmine;53;Italia;Milano;12
2012;Femmine;54;Albania;Estero;1
2012;Femmine;54;Corea, Repubblica (Corea del Sud);Milano;1
2012;Femmine;54;Italia;Altro comune italiano;8
2012;Femmine;54;Italia;Milano;12
2012;Femmine;54;Romania;Altro comune italiano;1
2012;Femmine;55;Italia;Altro comune italiano;14
2012;Femmine;55;Italia;Milano;14
2012;Femmine;55;Perù;Milano;1
2012;Femmine;56;Filippine;Milano;1
2012;Femmine;56;Italia;Altro comune italiano;10
2012;Femmine;56;Italia;Milano;22
2012;Femmine;56;Ucraina;Milano;1
2012;Femmine;57;Italia;Altro comune italiano;10
2012;Femmine;57;Italia;Milano;17
2012;Femmine;57;Jugoslavia;Milano;1
2012;Femmine;58;Italia;Altro comune italiano;16
2012;Femmine;58;Italia;Milano;19
2012;Femmine;59;Italia;Altro comune italiano;18
2012;Femmine;59;Italia;Milano;30
2012;Femmine;59;Macedonia, ex Repubblica Jugoslava di;Estero;1
2012;Femmine;60;Bosnia-Erzegovina;Milano;1
2012;Femmine;60;Etiopia;Milano;1
2012;Femmine;60;Italia;Altro comune italiano;6
2012;Femmine;60;Italia;Milano;23
2012;Femmine;61;Italia;Altro comune italiano;13
2012;Femmine;61;Italia;Milano;30
2012;Femmine;62;Albania;Altro comune italiano;1
2012;Femmine;62;Italia;Altro comune italiano;13
2012;Femmine;62;Italia;Milano;35
2012;Femmine;62;Ucraina;Estero;1
2012;Femmine;63;Austria;Altro comune italiano;1
2012;Femmine;63;India;Milano;1
2012;Femmine;63;Italia;Altro comune italiano;8
2012;Femmine;63;Italia;Milano;29
2012;Femmine;64;Filippine;Milano;1
2012;Femmine;64;Italia;Altro comune italiano;23
2012;Femmine;64;Italia;Milano;32
2012;Femmine;65;Francia;Estero;1
2012;Femmine;65;Italia;Altro comune italiano;27
2012;Femmine;65;Italia;Milano;39
2012;Femmine;65;Romania;Estero;1
2012;Femmine;66;Albania;Altro comune italiano;1
2012;Femmine;66;Filippine;Milano;1
2012;Femmine;66;Italia;Altro comune italiano;16
2012;Femmine;66;Italia;Milano;40
2012;Femmine;67;Ecuador;Estero;1
2012;Femmine;67;Filippine;Milano;1
2012;Femmine;67;Italia;Altro comune italiano;15
2012;Femmine;67;Italia;Milano;40
2012;Femmine;68;Italia;Altro comune italiano;25
2012;Femmine;68;Italia;Milano;51
2012;Femmine;69;Cile;Estero;1
2012;Femmine;69;India;Estero;1
2012;Femmine;69;Italia;Altro comune italiano;28
2012;Femmine;69;Italia;Milano;55
2012;Femmine;69;Perù;Milano;2
2012;Femmine;70;Bosnia-Erzegovina;Milano;1
2012;Femmine;70;Eritrea;Milano;1
2012;Femmine;70;Italia;Altro comune italiano;23
2012;Femmine;70;Italia;Milano;66
2012;Femmine;70;Moldova;Altro comune italiano;1
2012;Femmine;70;Svizzera;Milano;1
2012;Femmine;71;Germania;Milano;1
2012;Femmine;71;Italia;Altro comune italiano;25
2012;Femmine;71;Italia;Milano;72
2012;Femmine;72;Filippine;Milano;1
2012;Femmine;72;Italia;Altro comune italiano;22
2012;Femmine;72;Italia;Milano;75
2012;Femmine;72;Stati Uniti d'America;Milano;1
2012;Femmine;73;Eritrea;Milano;1
2012;Femmine;73;Italia;Altro comune italiano;39
2012;Femmine;73;Italia;Milano;79
2012;Femmine;74;Italia;Altro comune italiano;39
2012;Femmine;74;Italia;Milano;92
2012;Femmine;75;Apolide;Milano;1
2012;Femmine;75;El Salvador;Milano;1
2012;Femmine;75;Italia;Altro comune italiano;27
2012;Femmine;75;Italia;Milano;91
2012;Femmine;75;Romania;Altro comune italiano;1
2012;Femmine;76;Argentina;Altro comune italiano;1
2012;Femmine;76;Italia;Altro comune italiano;37
2012;Femmine;76;Italia;Milano;125
2012;Femmine;76;Sri Lanka (ex Ceylon);Estero;1
2012;Femmine;77;Italia;Altro comune italiano;31
2012;Femmine;77;Italia;Milano;108
2012;Femmine;78;Italia;Altro comune italiano;26
2012;Femmine;78;Italia;Milano;128
2012;Femmine;79;Italia;Altro comune italiano;35
2012;Femmine;79;Italia;Milano;185
2012;Femmine;79;Perù;Milano;1
2012;Femmine;80;Italia;Altro comune italiano;31
2012;Femmine;80;Italia;Milano;183
2012;Femmine;81;Argentina;Milano;1
2012;Femmine;81;Germania;Milano;1
2012;Femmine;81;Italia;Altro comune italiano;42
2012;Femmine;81;Italia;Milano;203
2012;Femmine;82;Albania;Altro comune italiano;1
2012;Femmine;82;Francia;Milano;1
2012;Femmine;82;Italia;Altro comune italiano;44
2012;Femmine;82;Italia;Milano;258
2012;Femmine;83;Francia;Milano;1
2012;Femmine;83;Grecia;Milano;1
2012;Femmine;83;Italia;Altro comune italiano;48
2012;Femmine;83;Italia;Milano;246
2012;Femmine;83;Marocco;Milano;1
2012;Femmine;83;Spagna;Milano;1
2012;Femmine;83;Svizzera;Milano;1
2012;Femmine;84;Israele;Milano;1
2012;Femmine;84;Italia;Altro comune italiano;39
2012;Femmine;84;Italia;Estero;2
2012;Femmine;84;Italia;Milano;266
2012;Femmine;84;Uruguay;Milano;1
2012;Femmine;85;Germania;Altro comune italiano;1
2012;Femmine;85;Grecia;Milano;1
2012;Femmine;85;Italia;Altro comune italiano;55
2012;Femmine;85;Italia;Milano;250
2012;Femmine;85;Russa, Federazione;Milano;1
2012;Femmine;86;Germania;Milano;1
2012;Femmine;86;Italia;Altro comune italiano;53
2012;Femmine;86;Italia;Milano;245
2012;Femmine;86;Regno Unito;Milano;1
2012;Femmine;87;Italia;Altro comune italiano;49
2012;Femmine;87;Italia;Milano;263
2012;Femmine;87;Romania;Milano;1
2012;Femmine;87;Turchia;Milano;1
2012;Femmine;88;Germania;Milano;1
2012;Femmine;88;Italia;Altro comune italiano;47
2012;Femmine;88;Italia;Milano;311
2012;Femmine;89;Albania;Milano;1
2012;Femmine;89;Irlanda;Milano;1
2012;Femmine;89;Italia;Altro comune italiano;32
2012;Femmine;89;Italia;Milano;321
2012;Femmine;89;San Marino;Milano;1
2012;Femmine;90;Belgio;Milano;1
2012;Femmine;90;Francia;Milano;1
2012;Femmine;90;Italia;Altro comune italiano;43
2012;Femmine;90;Italia;Milano;300
2012;Femmine;91;Iran;Milano;1
2012;Femmine;91;Italia;Altro comune italiano;36
2012;Femmine;91;Italia;Milano;325
2012;Femmine;92;Congo (Repubblica del);Altro comune italiano;1
2012;Femmine;92;Italia;Altro comune italiano;34
2012;Femmine;92;Italia;Milano;280
2012;Femmine;93;Italia;Altro comune italiano;20
2012;Femmine;93;Italia;Milano;144
2012;Femmine;93;Perù;Milano;1
2012;Femmine;94;Francia;Milano;1
2012;Femmine;94;Italia;Altro comune italiano;17
2012;Femmine;94;Italia;Milano;133
2012;Femmine;94;Ungheria;Milano;1
2012;Femmine;95;Italia;Altro comune italiano;18
2012;Femmine;95;Italia;Milano;143
2012;Femmine;96;Francia;Milano;1
2012;Femmine;96;Italia;Altro comune italiano;12
2012;Femmine;96;Italia;Milano;146
2012;Femmine;97;Ceca, Repubblica;Estero;1
2012;Femmine;97;Italia;Altro comune italiano;16
2012;Femmine;97;Italia;Milano;122
2012;Femmine;98;Italia;Altro comune italiano;11
2012;Femmine;98;Italia;Milano;115
2012;Femmine;99;Germania;Milano;1
2012;Femmine;99;Italia;Altro comune italiano;3
2012;Femmine;99;Italia;Milano;104
2012;Femmine;99;Regno Unito;Milano;1
2012;Femmine;100;Italia;Altro comune italiano;5
2012;Femmine;100;Italia;Milano;43
2012;Femmine;101;Italia;Altro comune italiano;3
2012;Femmine;101;Italia;Milano;52
2012;Femmine;102;Italia;Milano;29
2012;Femmine;102;Spagna;Milano;1
2012;Femmine;103;Italia;Altro comune italiano;1
2012;Femmine;103;Italia;Milano;17
2012;Femmine;104;Italia;Milano;7
2012;Femmine;105;Italia;Milano;5
2012;Femmine;106;Italia;Milano;2
2012;Femmine;107;Italia;Milano;1
2012;Maschi;0;Bangladesh;Milano;1
2012;Maschi;0;Bosnia-Erzegovina;Altro comune italiano;1
2012;Maschi;0;Cinese, Repubblica Popolare;Milano;1
2012;Maschi;0;Filippine;Estero;1
2012;Maschi;0;Filippine;Milano;1
2012;Maschi;0;Italia;Altro comune italiano;16
2012;Maschi;0;Italia;Estero;1
2012;Maschi;0;Italia;Milano;6
2012;Maschi;0;Marocco;Altro comune italiano;1
2012;Maschi;0;Nigeria;Milano;1
2012;Maschi;0;Pakistan;Altro comune italiano;1
2012;Maschi;0;Perù;Milano;1
2012;Maschi;1;Burkina Faso (ex Alto Volta);Altro comune italiano;1
2012;Maschi;1;Italia;Altro comune italiano;1
2012;Maschi;2;Pakistan;Altro comune italiano;1
2012;Maschi;2;Russa, Federazione;Estero;1
2012;Maschi;3;Italia;Altro comune italiano;1
2012;Maschi;4;Italia;Altro comune italiano;1
2012;Maschi;6;Italia;Milano;1
2012;Maschi;9;Italia;Altro comune italiano;2
2012;Maschi;11;Italia;Altro comune italiano;2
2012;Maschi;12;Italia;Altro comune italiano;1
2012;Maschi;13;Italia;Altro comune italiano;1
2012;Maschi;14;Italia;Milano;1
2012;Maschi;15;Italia;Altro comune italiano;1
2012;Maschi;16;Bosnia-Erzegovina;Estero;1
2012;Maschi;17;Cinese, Repubblica Popolare;Altro comune italiano;1
2012;Maschi;17;Italia;Altro comune italiano;2
2012;Maschi;17;Italia;Milano;1
2012;Maschi;18;Filippine;Milano;1
2012;Maschi;19;Italia;Altro comune italiano;1
2012;Maschi;20;Bosnia-Erzegovina;Altro comune italiano;1
2012;Maschi;20;Egitto;Estero;1
2012;Maschi;20;India;Altro comune italiano;1
2012;Maschi;20;Italia;Altro comune italiano;1
2012;Maschi;20;Sri Lanka (ex Ceylon);Altro comune italiano;1
2012;Maschi;21;Bosnia-Erzegovina;Milano;1
2012;Maschi;21;Italia;Altro comune italiano;1
2012;Maschi;21;Italia;Milano;4
2012;Maschi;22;Cile;Estero;1
2012;Maschi;22;El Salvador;Altro comune italiano;1
2012;Maschi;22;Italia;Altro comune italiano;2
2012;Maschi;22;Italia;Milano;1
2012;Maschi;23;Cuba;Milano;1
2012;Maschi;23;Italia;Milano;2
2012;Maschi;24;Italia;Altro comune italiano;2
2012;Maschi;24;Marocco;Estero;1
2012;Maschi;25;Bangladesh;Estero;1
2012;Maschi;25;Bolivia;Estero;1
2012;Maschi;25;Egitto;Estero;1
2012;Maschi;25;Egitto;Milano;1
2012;Maschi;25;Italia;Altro comune italiano;4
2012;Maschi;25;Marocco;Estero;1
2012;Maschi;25;Romania;Milano;1
2012;Maschi;26;Italia;Altro comune italiano;1
2012;Maschi;26;Italia;Milano;3
2012;Maschi;26;Perù;Milano;1
2012;Maschi;27;Armenia;Altro comune italiano;1
2012;Maschi;27;Egitto;Milano;1
2012;Maschi;27;Iran;Estero;1
2012;Maschi;27;Italia;Altro comune italiano;1
2012;Maschi;27;Italia;Milano;1
2012;Maschi;28;Italia;Altro comune italiano;2
2012;Maschi;28;Italia;Milano;2
2012;Maschi;29;Egitto;Milano;1
2012;Maschi;29;Italia;Altro comune italiano;2
2012;Maschi;30;Italia;Altro comune italiano;3
2012;Maschi;30;Italia;Milano;1
2012;Maschi;30;Romania;Altro comune italiano;1
2012;Maschi;30;Ucraina;Altro comune italiano;1
2012;Maschi;31;Egitto;Altro comune italiano;1
2012;Maschi;31;Italia;Altro comune italiano;1
2012;Maschi;31;Italia;Milano;2
2012;Maschi;31;Romania;Milano;1
2012;Maschi;32;Italia;Altro comune italiano;2
2012;Maschi;32;Italia;Milano;3
2012;Maschi;32;Senegal;Estero;1
2012;Maschi;32;Ucraina;Estero;1
2012;Maschi;33;Bangladesh;Milano;1
2012;Maschi;33;Brasile;Estero;1
2012;Maschi;33;India;Estero;1
2012;Maschi;33;Italia;Altro comune italiano;1
2012;Maschi;34;Filippine;Altro comune italiano;1
2012;Maschi;34;Filippine;Milano;1
2012;Maschi;34;Italia;Altro comune italiano;4
2012;Maschi;34;Italia;Milano;4
2012;Maschi;34;Serbia, Repubblica di;Estero;1
2012;Maschi;35;Dominicana, Repubblica;Estero;1
2012;Maschi;35;Ecuador;Milano;1
2012;Maschi;35;Egitto;Altro comune italiano;1
2012;Maschi;35;Egitto;Milano;1
2012;Maschi;35;Italia;Altro comune italiano;3
2012;Maschi;35;Italia;Milano;3
2012;Maschi;36;Bulgaria;Altro comune italiano;1
2012;Maschi;36;Ecuador;Milano;2
2012;Maschi;36;Italia;Altro comune italiano;6
2012;Maschi;36;Italia;Estero;1
2012;Maschi;36;Italia;Milano;7
2012;Maschi;36;Marocco;Altro comune italiano;1
2012;Maschi;36;Romania;Estero;1
2012;Maschi;37;Bosnia-Erzegovina;Milano;1
2012;Maschi;37;Italia;Altro comune italiano;5
2012;Maschi;37;Italia;Milano;2
2012;Maschi;37;Marocco;Estero;1
2012;Maschi;37;Romania;Estero;1
2012;Maschi;37;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;38;Croazia;Milano;1
2012;Maschi;38;Italia;Altro comune italiano;6
2012;Maschi;38;Italia;Milano;2
2012;Maschi;38;Ucraina;Estero;1
2012;Maschi;39;Italia;Altro comune italiano;9
2012;Maschi;39;Italia;Milano;7
2012;Maschi;39;Perù;Estero;1
2012;Maschi;39;Perù;Milano;1
2012;Maschi;39;Romania;Estero;1
2012;Maschi;39;Tunisia;Estero;1
2012;Maschi;40;Egitto;Altro comune italiano;1
2012;Maschi;40;Italia;Altro comune italiano;3
2012;Maschi;40;Italia;Milano;9
2012;Maschi;40;Marocco;Estero;1
2012;Maschi;40;Senegal;Altro comune italiano;1
2012;Maschi;41;Cinese, Repubblica Popolare;Milano;1
2012;Maschi;41;Ecuador;Estero;1
2012;Maschi;41;Filippine;Milano;2
2012;Maschi;41;Italia;Altro comune italiano;8
2012;Maschi;41;Italia;Milano;7
2012;Maschi;41;Romania;Milano;1
2012;Maschi;42;Ecuador;Milano;1
2012;Maschi;42;Egitto;Altro comune italiano;1
2012;Maschi;42;Estonia;Estero;1
2012;Maschi;42;Italia;Altro comune italiano;6
2012;Maschi;42;Italia;Milano;10
2012;Maschi;42;Marocco;Estero;1
2012;Maschi;42;Senegal;Milano;1
2012;Maschi;42;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;42;Tunisia;Altro comune italiano;1
2012;Maschi;43;Colombia;Milano;1
2012;Maschi;43;Ecuador;Estero;1
2012;Maschi;43;Filippine;Estero;1
2012;Maschi;43;Italia;Altro comune italiano;9
2012;Maschi;43;Italia;Milano;7
2012;Maschi;43;Marocco;Milano;1
2012;Maschi;43;Romania;Estero;1
2012;Maschi;43;Tunisia;Altro comune italiano;1
2012;Maschi;44;Bolivia;Estero;1
2012;Maschi;44;Germania;Estero;1
2012;Maschi;44;Germania;Milano;1
2012;Maschi;44;Italia;Altro comune italiano;8
2012;Maschi;44;Italia;Estero;1
2012;Maschi;44;Italia;Milano;13
2012;Maschi;44;Romania;Altro comune italiano;1
2012;Maschi;44;Romania;Milano;1
2012;Maschi;45;Bulgaria;Estero;1
2012;Maschi;45;Egitto;Altro comune italiano;1
2012;Maschi;45;Gambia;Altro comune italiano;1
2012;Maschi;45;Italia;Altro comune italiano;9
2012;Maschi;45;Italia;Milano;10
2012;Maschi;45;Perù;Altro comune italiano;1
2012;Maschi;45;Romania;Estero;1
2012;Maschi;45;Tunisia;Estero;1
2012;Maschi;46;Bulgaria;Estero;1
2012;Maschi;46;Cinese, Repubblica Popolare;Estero;1
2012;Maschi;46;Italia;Altro comune italiano;9
2012;Maschi;46;Italia;Milano;15
2012;Maschi;47;India;Altro comune italiano;1
2012;Maschi;47;Italia;Altro comune italiano;12
2012;Maschi;47;Italia;Estero;1
2012;Maschi;47;Italia;Milano;14
2012;Maschi;47;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;48;Egitto;Milano;1
2012;Maschi;48;Germania;Estero;1
2012;Maschi;48;Italia;Altro comune italiano;18
2012;Maschi;48;Italia;Milano;13
2012;Maschi;48;Moldova;Estero;1
2012;Maschi;48;Paesi Bassi;Estero;1
2012;Maschi;48;Ucraina;Altro comune italiano;1
2012;Maschi;49;Germania;Altro comune italiano;1
2012;Maschi;49;Italia;Altro comune italiano;16
2012;Maschi;49;Italia;Milano;15
2012;Maschi;49;Marocco;Estero;1
2012;Maschi;49;Romania;Altro comune italiano;1
2012;Maschi;49;Spagna;Milano;1
2012;Maschi;49;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;50;Egitto;Altro comune italiano;1
2012;Maschi;50;Italia;Altro comune italiano;14
2012;Maschi;50;Italia;Estero;1
2012;Maschi;50;Italia;Milano;19
2012;Maschi;50;Mauritius;Milano;1
2012;Maschi;50;Pakistan;Altro comune italiano;1
2012;Maschi;50;Perù;Milano;1
2012;Maschi;50;Romania;Altro comune italiano;1
2012;Maschi;50;Tunisia;Estero;1
2012;Maschi;51;Egitto;Altro comune italiano;1
2012;Maschi;51;Filippine;Altro comune italiano;1
2012;Maschi;51;Filippine;Milano;1
2012;Maschi;51;Italia;Altro comune italiano;13
2012;Maschi;51;Italia;Milano;16
2012;Maschi;51;Perù;Milano;1
2012;Maschi;51;Romania;Altro comune italiano;1
2012;Maschi;51;Romania;Estero;2
2012;Maschi;52;Cinese, Repubblica Popolare;Milano;1
2012;Maschi;52;Egitto;Milano;1
2012;Maschi;52;Germania;Estero;1
2012;Maschi;52;Italia;Altro comune italiano;15
2012;Maschi;52;Italia;Estero;1
2012;Maschi;52;Italia;Milano;21
2012;Maschi;52;Romania;Milano;1
2012;Maschi;53;Cinese, Repubblica Popolare;Milano;1
2012;Maschi;53;Egitto;Milano;1
2012;Maschi;53;Italia;Altro comune italiano;14
2012;Maschi;53;Italia;Milano;11
2012;Maschi;53;Pakistan;Milano;1
2012;Maschi;53;Slovenia;Estero;1
2012;Maschi;53;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;54;Ceca, Repubblica;Estero;1
2012;Maschi;54;Ecuador;Milano;2
2012;Maschi;54;Filippine;Milano;1
2012;Maschi;54;Italia;Altro comune italiano;9
2012;Maschi;54;Italia;Estero;1
2012;Maschi;54;Italia;Milano;22
2012;Maschi;55;Cinese, Repubblica Popolare;Milano;1
2012;Maschi;55;Italia;Altro comune italiano;20
2012;Maschi;55;Italia;Milano;32
2012;Maschi;55;Romania;Estero;2
2012;Maschi;56;Filippine;Milano;2
2012;Maschi;56;Italia;Altro comune italiano;20
2012;Maschi;56;Italia;Milano;30
2012;Maschi;57;Italia;Altro comune italiano;17
2012;Maschi;57;Italia;Milano;33
2012;Maschi;57;Marocco;Estero;1
2012;Maschi;57;Marocco;Milano;1
2012;Maschi;57;Pakistan;Altro comune italiano;1
2012;Maschi;57;Romania;Altro comune italiano;1
2012;Maschi;57;Romania;Estero;1
2012;Maschi;57;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;57;Tunisia;Milano;1
2012;Maschi;58;Italia;Altro comune italiano;23
2012;Maschi;58;Italia;Milano;32
2012;Maschi;58;Portogallo;Milano;1
2012;Maschi;58;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;59;Egitto;Milano;1
2012;Maschi;59;Italia;Altro comune italiano;20
2012;Maschi;59;Italia;Milano;32
2012;Maschi;59;Romania;Altro comune italiano;1
2012;Maschi;60;Egitto;Milano;1
2012;Maschi;60;Italia;Altro comune italiano;30
2012;Maschi;60;Italia;Estero;1
2012;Maschi;60;Italia;Milano;22
2012;Maschi;61;Filippine;Milano;1
2012;Maschi;61;Italia;Altro comune italiano;20
2012;Maschi;61;Italia;Estero;1
2012;Maschi;61;Italia;Milano;45
2012;Maschi;62;Italia;Altro comune italiano;23
2012;Maschi;62;Italia;Milano;35
2012;Maschi;62;Marocco;Altro comune italiano;1
2012;Maschi;62;Romania;Estero;1
2012;Maschi;63;Giappone;Altro comune italiano;1
2012;Maschi;63;Italia;Altro comune italiano;32
2012;Maschi;63;Italia;Milano;43
2012;Maschi;63;Romania;Estero;1
2012;Maschi;64;Italia;Altro comune italiano;32
2012;Maschi;64;Italia;Milano;62
2012;Maschi;64;Paesi Bassi;Estero;1
2012;Maschi;65;Austria;Estero;1
2012;Maschi;65;Italia;Altro comune italiano;39
2012;Maschi;65;Italia;Milano;57
2012;Maschi;65;Serbia, Repubblica di;Milano;1
2012;Maschi;65;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;65;Stati Uniti d'America;Altro comune italiano;1
2012;Maschi;66;Italia;Altro comune italiano;47
2012;Maschi;66;Italia;Milano;63
2012;Maschi;66;Sri Lanka (ex Ceylon);Milano;1
2012;Maschi;67;Algeria;Milano;1
2012;Maschi;67;Italia;Altro comune italiano;38
2012;Maschi;67;Italia;Milano;66
2012;Maschi;67;Perù;Milano;1
2012;Maschi;68;Italia;Altro comune italiano;42
2012;Maschi;68;Italia;Milano;71
2012;Maschi;68;Stati Uniti d'America;Estero;2
2012;Maschi;69;Francia;Milano;1
2012;Maschi;69;Italia;Altro comune italiano;41
2012;Maschi;69;Italia;Milano;86
2012;Maschi;70;Italia;Altro comune italiano;41
2012;Maschi;70;Italia;Milano;100
2012;Maschi;71;Iran;Estero;1
2012;Maschi;71;Italia;Altro comune italiano;48
2012;Maschi;71;Italia;Milano;107
2012;Maschi;71;Svizzera;Milano;1
2012;Maschi;72;Italia;Altro comune italiano;54
2012;Maschi;72;Italia;Milano;112
2012;Maschi;72;Romania;Milano;1
2012;Maschi;73;Belgio;Altro comune italiano;1
2012;Maschi;73;Cinese, Repubblica Popolare;Altro comune italiano;1
2012;Maschi;73;Italia;Altro comune italiano;58
2012;Maschi;73;Italia;Milano;136
2012;Maschi;74;Bosnia-Erzegovina;Estero;1
2012;Maschi;74;Finlandia;Milano;1
2012;Maschi;74;Italia;Altro comune italiano;60
2012;Maschi;74;Italia;Estero;1
2012;Maschi;74;Italia;Milano;121
2012;Maschi;74;Romania;Altro comune italiano;1
2012;Maschi;75;Egitto;Milano;1
2012;Maschi;75;Italia;Altro comune italiano;55
2012;Maschi;75;Italia;Milano;125
2012;Maschi;75;Perù;Milano;1
2012;Maschi;75;Stati Uniti d'America;Estero;1
2012;Maschi;76;Cile;Milano;1
2012;Maschi;76;Germania;Estero;1
2012;Maschi;76;Italia;Altro comune italiano;48
2012;Maschi;76;Italia;Milano;139
2012;Maschi;76;Regno Unito;Altro comune italiano;1
2012;Maschi;76;Spagna;Milano;1
2012;Maschi;77;Apolide;Milano;1
2012;Maschi;77;Germania;Milano;1
2012;Maschi;77;Italia;Altro comune italiano;53
2012;Maschi;77;Italia;Milano;178
2012;Maschi;78;Eritrea;Milano;1
2012;Maschi;78;Italia;Altro comune italiano;57
2012;Maschi;78;Italia;Milano;174
2012;Maschi;79;Grecia;Milano;1
2012;Maschi;79;Italia;Altro comune italiano;50
2012;Maschi;79;Italia;Milano;194
2012;Maschi;80;Grecia;Milano;1
2012;Maschi;80;Iran;Milano;1
2012;Maschi;80;Italia;Altro comune italiano;44
2012;Maschi;80;Italia;Milano;206
2012;Maschi;80;Svizzera;Milano;1
2012;Maschi;81;Albania;Milano;1
2012;Maschi;81;Italia;Altro comune italiano;53
2012;Maschi;81;Italia;Milano;211
2012;Maschi;82;Italia;Altro comune italiano;44
2012;Maschi;82;Italia;Estero;1
2012;Maschi;82;Italia;Milano;207
2012;Maschi;82;Svizzera;Milano;1
2012;Maschi;83;Italia;Altro comune italiano;52
2012;Maschi;83;Italia;Milano;211
2012;Maschi;83;Turchia;Milano;1
2012;Maschi;84;Italia;Altro comune italiano;53
2012;Maschi;84;Italia;Milano;212
2012;Maschi;85;Italia;Altro comune italiano;41
2012;Maschi;85;Italia;Milano;223
2012;Maschi;86;Croazia;Milano;1
2012;Maschi;86;Italia;Altro comune italiano;27
2012;Maschi;86;Italia;Milano;181
2012;Maschi;86;Regno Unito;Milano;1
2012;Maschi;86;Russa, Federazione;Milano;1
2012;Maschi;86;Spagna;Milano;1
2012;Maschi;87;Italia;Altro comune italiano;43
2012;Maschi;87;Italia;Milano;194
2012;Maschi;88;Italia;Altro comune italiano;32
2012;Maschi;88;Italia;Milano;171
2012;Maschi;89;Germania;Milano;1
2012;Maschi;89;Italia;Altro comune italiano;32
2012;Maschi;89;Italia;Milano;174
2012;Maschi;89;Spagna;Milano;1
2012;Maschi;90;Austria;Milano;1
2012;Maschi;90;Italia;Altro comune italiano;22
2012;Maschi;90;Italia;Milano;189
2012;Maschi;91;Austria;Milano;1
2012;Maschi;91;Italia;Altro comune italiano;15
2012;Maschi;91;Italia;Milano;159
2012;Maschi;91;Jugoslavia;Milano;1
2012;Maschi;91;Svizzera;Milano;2
2012;Maschi;92;Apolide;Milano;1
2012;Maschi;92;Italia;Altro comune italiano;10
2012;Maschi;92;Italia;Estero;1
2012;Maschi;92;Italia;Milano;115
2012;Maschi;93;Italia;Altro comune italiano;5
2012;Maschi;93;Italia;Milano;44
2012;Maschi;94;Italia;Altro comune italiano;4
