Anno evento;Zona;Genere;Età decesso;Cittadinanza;Luogo decesso;Numerosità
2003;3;Maschi;70;Italia;Fuori Milano;5
2003;3;Maschi;70;Italia;Milano;3
2003;3;Maschi;71;Italia;Fuori Milano;4
2003;3;Maschi;71;Italia;Milano;11
2003;3;Maschi;72;Italia;Fuori Milano;1
2003;3;Maschi;72;Italia;Milano;18
2003;3;Maschi;73;Italia;Fuori Milano;1
2003;3;Maschi;73;Italia;Milano;8
2003;3;Maschi;74;Italia;Fuori Milano;3
2003;3;Maschi;74;Italia;Milano;19
2003;3;Maschi;75;Italia;Fuori Milano;2
2003;3;Maschi;75;Italia;Milano;14
2003;3;Maschi;76;Italia;Fuori Milano;4
2003;3;Maschi;76;Italia;Milano;23
2003;3;Maschi;77;Italia;Fuori Milano;11
2003;3;Maschi;77;Italia;Milano;24
2003;3;Maschi;78;Italia;Fuori Milano;6
2003;3;Maschi;78;Italia;Milano;27
2003;3;Maschi;79;Italia;Fuori Milano;8
2003;3;Maschi;79;Italia;Milano;16
2003;3;Maschi;80;Italia;Fuori Milano;9
2003;3;Maschi;80;Italia;Milano;20
2003;3;Maschi;81;Italia;Fuori Milano;8
2003;3;Maschi;81;Italia;Milano;13
2003;3;Maschi;82;Italia;Fuori Milano;9
2003;3;Maschi;82;Italia;Milano;18
2003;3;Maschi;83;Italia;Fuori Milano;6
2003;3;Maschi;83;Italia;Milano;19
2003;3;Maschi;84;Italia;Fuori Milano;2
2003;3;Maschi;84;Italia;Milano;5
2003;3;Maschi;85;Italia;Fuori Milano;4
2003;3;Maschi;85;Italia;Milano;10
2003;3;Maschi;86;Italia;Fuori Milano;3
2003;3;Maschi;86;Italia;Milano;18
2003;3;Maschi;87;Italia;Fuori Milano;4
2003;3;Maschi;87;Italia;Milano;14
2003;3;Maschi;88;Italia;Fuori Milano;5
2003;3;Maschi;88;Italia;Milano;17
2003;3;Maschi;89;Italia;Fuori Milano;3
2003;3;Maschi;89;Italia;Milano;17
2003;3;Maschi;90;Italia;Fuori Milano;8
2003;3;Maschi;90;Italia;Milano;16
2003;3;Maschi;91;Italia;Fuori Milano;3
2003;3;Maschi;91;Italia;Milano;17
2003;3;Maschi;92;Italia;Fuori Milano;3
2003;3;Maschi;92;Italia;Milano;12
2003;3;Maschi;93;Italia;Fuori Milano;4
2003;3;Maschi;93;Italia;Milano;12
2003;3;Maschi;94;Italia;Fuori Milano;5
2003;3;Maschi;94;Italia;Milano;9
2003;3;Maschi;95;Italia;Fuori Milano;4
2003;3;Maschi;95;Italia;Milano;5
2003;3;Maschi;96;Italia;Fuori Milano;2
2003;3;Maschi;96;Italia;Milano;5
2003;3;Maschi;97;Italia;Fuori Milano;1
2003;3;Maschi;97;Italia;Milano;1
2003;3;Maschi;98;Italia;Fuori Milano;1
2003;3;Maschi;98;Italia;Milano;1
2003;3;Maschi;99;Italia;Milano;2
2003;3;Maschi;100;Italia;Milano;2
2003;3;Maschi;102;Italia;Milano;1
2003;4;Femmine;0;Italia;Fuori Milano;1
2003;4;Femmine;0;Italia;Milano;1
2003;4;Femmine;15;Italia;Milano;1
2003;4;Femmine;19;Italia;Milano;1
2003;4;Femmine;20;Italia;Milano;1
2003;4;Femmine;26;Italia;Milano;1
2003;4;Femmine;31;Italia;Milano;1
2003;4;Femmine;32;Italia;Fuori Milano;1
2003;4;Femmine;32;Italia;Milano;1
2003;4;Femmine;32;Perù;Milano;1
2003;4;Femmine;33;Italia;Fuori Milano;1
2003;4;Femmine;36;Italia;Milano;3
2003;4;Femmine;39;Italia;Fuori Milano;1
2003;4;Femmine;41;Italia;Milano;1
2003;4;Femmine;42;Italia;Milano;2
2003;4;Femmine;43;Italia;Milano;2
2003;4;Femmine;45;Italia;Fuori Milano;1
2003;4;Femmine;45;Italia;Milano;1
2003;4;Femmine;46;Italia;Milano;1
2003;4;Femmine;47;Italia;Fuori Milano;1
2003;4;Femmine;47;Italia;Milano;1
2003;4;Femmine;48;Italia;Milano;3
2003;4;Femmine;49;Italia;Milano;1
2003;4;Femmine;50;Italia;Milano;4
2003;4;Femmine;51;Italia;Milano;4
2003;4;Femmine;52;Italia;Milano;2
2003;4;Femmine;53;Italia;Fuori Milano;1
2003;4;Femmine;53;Italia;Milano;2
2003;4;Femmine;54;Italia;Milano;2
2003;4;Femmine;55;Italia;Milano;4
2003;4;Femmine;56;Italia;Fuori Milano;1
2003;4;Femmine;56;Italia;Milano;2
2003;4;Femmine;57;Italia;Milano;4
2003;4;Femmine;58;Italia;Fuori Milano;1
2003;4;Femmine;58;Italia;Milano;2
2003;4;Femmine;59;Italia;Fuori Milano;1
2003;4;Femmine;59;Italia;Milano;1
2003;4;Femmine;60;Italia;Fuori Milano;3
2003;4;Femmine;60;Italia;Milano;5
2003;4;Femmine;61;Italia;Milano;9
2003;4;Femmine;62;Italia;Fuori Milano;1
2003;4;Femmine;62;Italia;Milano;8
2003;4;Femmine;63;Italia;Fuori Milano;2
2003;4;Femmine;63;Italia;Milano;3
2003;4;Femmine;64;Italia;Fuori Milano;2
2003;4;Femmine;64;Italia;Milano;6
2003;4;Femmine;65;Italia;Fuori Milano;2
2003;4;Femmine;65;Italia;Milano;5
2003;4;Femmine;66;Italia;Fuori Milano;2
2003;4;Femmine;66;Italia;Milano;5
2003;4;Femmine;67;Italia;Fuori Milano;6
2003;4;Femmine;67;Italia;Milano;14
2003;4;Femmine;68;Italia;Fuori Milano;4
2003;4;Femmine;68;Italia;Milano;8
2003;4;Femmine;69;Italia;Fuori Milano;2
2003;4;Femmine;69;Italia;Milano;10
2003;4;Femmine;70;Italia;Fuori Milano;8
2003;4;Femmine;70;Italia;Milano;13
2003;4;Femmine;71;Italia;Fuori Milano;2
2003;4;Femmine;71;Italia;Milano;9
2003;4;Femmine;72;Italia;Fuori Milano;4
2003;4;Femmine;72;Italia;Milano;13
2003;4;Femmine;73;Italia;Fuori Milano;3
2003;4;Femmine;73;Italia;Milano;11
2003;4;Femmine;74;Italia;Fuori Milano;8
2003;4;Femmine;74;Italia;Milano;13
2003;4;Femmine;75;Italia;Fuori Milano;6
2003;4;Femmine;75;Italia;Milano;25
2003;4;Femmine;76;Italia;Fuori Milano;5
2003;4;Femmine;76;Italia;Milano;16
2003;4;Femmine;77;Italia;Fuori Milano;10
2003;4;Femmine;77;Italia;Milano;18
2003;4;Femmine;78;Italia;Fuori Milano;3
2003;4;Femmine;78;Italia;Milano;28
2003;4;Femmine;79;Italia;Fuori Milano;13
2003;4;Femmine;79;Italia;Milano;17
2003;4;Femmine;80;Italia;Fuori Milano;12
2003;4;Femmine;80;Italia;Milano;30
2003;4;Femmine;81;Italia;Fuori Milano;19
2003;4;Femmine;81;Italia;Milano;29
2003;4;Femmine;82;Italia;Fuori Milano;10
2003;4;Femmine;82;Italia;Milano;35
2003;4;Femmine;83;Italia;Fuori Milano;8
2003;4;Femmine;83;Italia;Milano;37
2003;4;Femmine;84;Italia;Fuori Milano;11
2003;4;Femmine;84;Italia;Milano;13
2003;4;Femmine;85;Italia;Fuori Milano;15
2003;4;Femmine;85;Italia;Milano;18
2003;4;Femmine;86;Italia;Fuori Milano;16
2003;4;Femmine;86;Italia;Milano;19
2003;4;Femmine;87;Italia;Fuori Milano;14
2003;4;Femmine;87;Italia;Milano;37
2003;4;Femmine;88;Italia;Fuori Milano;16
2003;4;Femmine;88;Italia;Milano;38
2003;4;Femmine;89;Italia;Fuori Milano;18
2003;4;Femmine;89;Italia;Milano;34
2003;4;Femmine;90;Italia;Fuori Milano;13
2003;4;Femmine;90;Italia;Milano;21
2003;4;Femmine;91;Italia;Fuori Milano;9
2003;4;Femmine;91;Italia;Milano;25
2003;4;Femmine;92;Italia;Fuori Milano;11
2003;4;Femmine;92;Italia;Milano;25
2003;4;Femmine;93;Italia;Fuori Milano;5
2003;4;Femmine;93;Italia;Milano;28
2003;4;Femmine;94;Italia;Fuori Milano;5
2003;4;Femmine;94;Italia;Milano;22
2003;4;Femmine;95;Italia;Fuori Milano;6
2003;4;Femmine;95;Italia;Milano;25
2003;4;Femmine;96;Italia;Fuori Milano;7
2003;4;Femmine;96;Italia;Milano;14
2003;4;Femmine;97;Italia;Fuori Milano;3
2003;4;Femmine;97;Italia;Milano;12
2003;4;Femmine;98;Italia;Fuori Milano;3
2003;4;Femmine;98;Italia;Milano;6
2003;4;Femmine;99;Italia;Fuori Milano;1
2003;4;Femmine;99;Italia;Milano;6
2003;4;Femmine;100;Italia;Milano;3
2003;4;Femmine;101;Italia;Milano;3
2003;4;Femmine;103;Italia;Fuori Milano;1
2003;4;Femmine;104;Italia;Milano;1
2003;4;Femmine;105;Italia;Fuori Milano;1
2003;4;Maschi;0;Italia;Fuori Milano;1
2003;4;Maschi;0;Italia;Milano;1
2003;4;Maschi;0;Sri Lanka (ex Ceylon);Milano;1
2003;4;Maschi;2;Italia;Fuori Milano;1
2003;4;Maschi;17;Italia;Milano;1
2003;4;Maschi;20;Italia;Fuori Milano;1
2003;4;Maschi;25;Italia;Milano;2
2003;4;Maschi;26;Italia;Milano;1
2003;4;Maschi;27;Italia;Fuori Milano;1
2003;4;Maschi;30;Italia;Milano;2
2003;4;Maschi;32;Italia;Milano;1
2003;4;Maschi;33;Italia;Fuori Milano;1
2003;4;Maschi;33;Italia;Milano;2
2003;4;Maschi;34;Italia;Fuori Milano;1
2003;4;Maschi;36;Italia;Fuori Milano;1
2003;4;Maschi;37;Italia;Milano;2
2003;4;Maschi;38;Italia;Milano;1
2003;4;Maschi;39;Italia;Fuori Milano;1
2003;4;Maschi;40;Italia;Fuori Milano;2
2003;4;Maschi;40;Italia;Milano;3
2003;4;Maschi;41;Italia;Milano;4
2003;4;Maschi;42;Italia;Milano;1
2003;4;Maschi;43;Italia;Fuori Milano;1
2003;4;Maschi;43;Italia;Milano;3
2003;4;Maschi;44;Italia;Fuori Milano;1
2003;4;Maschi;44;Italia;Milano;4
2003;4;Maschi;45;Italia;Milano;1
2003;4;Maschi;46;Italia;Fuori Milano;1
2003;4;Maschi;46;Italia;Milano;1
2003;4;Maschi;47;Italia;Milano;1
2003;4;Maschi;48;Italia;Fuori Milano;1
2003;4;Maschi;48;Italia;Milano;2
2003;4;Maschi;48;Pakistan;Milano;1
2003;4;Maschi;48;Sri Lanka (ex Ceylon);Fuori Milano;1
2003;4;Maschi;49;Italia;Milano;2
2003;4;Maschi;50;Italia;Milano;1
2003;4;Maschi;51;Italia;Fuori Milano;1
2003;4;Maschi;51;Italia;Milano;2
2003;4;Maschi;52;Italia;Milano;3
2003;4;Maschi;53;Italia;Fuori Milano;1
2003;4;Maschi;53;Italia;Milano;2
2003;4;Maschi;54;Italia;Milano;2
2003;4;Maschi;55;Italia;Fuori Milano;3
2003;4;Maschi;55;Italia;Milano;5
2003;4;Maschi;56;Italia;Fuori Milano;3
2003;4;Maschi;56;Italia;Milano;2
2003;4;Maschi;57;Italia;Fuori Milano;1
2003;4;Maschi;57;Italia;Milano;5
2003;4;Maschi;58;Italia;Milano;6
2003;4;Maschi;59;Italia;Fuori Milano;4
2003;4;Maschi;59;Italia;Milano;5
2003;4;Maschi;60;Italia;Fuori Milano;7
2003;4;Maschi;60;Italia;Milano;4
2003;4;Maschi;61;Italia;Fuori Milano;3
2003;4;Maschi;61;Italia;Milano;7
2003;4;Maschi;62;Italia;Fuori Milano;1
2003;4;Maschi;62;Italia;Milano;9
2003;4;Maschi;63;Italia;Fuori Milano;7
2003;4;Maschi;63;Italia;Milano;3
2003;4;Maschi;64;Italia;Fuori Milano;4
2003;4;Maschi;64;Italia;Milano;10
2003;4;Maschi;65;Italia;Fuori Milano;5
2003;4;Maschi;65;Italia;Milano;13
2003;4;Maschi;66;Italia;Fuori Milano;3
2003;4;Maschi;66;Italia;Milano;5
2003;4;Maschi;67;Iran;Milano;1
2003;4;Maschi;67;Italia;Fuori Milano;2
2003;4;Maschi;67;Italia;Milano;11
2003;4;Maschi;68;Italia;Fuori Milano;3
2003;4;Maschi;68;Italia;Milano;15
2003;4;Maschi;69;Italia;Fuori Milano;6
2003;4;Maschi;69;Italia;Milano;10
2003;4;Maschi;70;Italia;Fuori Milano;6
2003;4;Maschi;70;Italia;Milano;15
2003;4;Maschi;71;Italia;Fuori Milano;7
2003;4;Maschi;71;Italia;Milano;20
2003;4;Maschi;72;Italia;Fuori Milano;7
2003;4;Maschi;72;Italia;Milano;24
2003;4;Maschi;73;Italia;Fuori Milano;5
2003;3;Maschi;31;Italia;Milano;1
2003;3;Maschi;32;Italia;Milano;1
2003;3;Maschi;34;Italia;Fuori Milano;1
2003;3;Maschi;34;Italia;Milano;1
2003;3;Maschi;35;Italia;Milano;3
2003;3;Maschi;37;Italia;Milano;2
2003;3;Maschi;38;Italia;Milano;1
2003;3;Maschi;39;Italia;Fuori Milano;1
2003;3;Maschi;39;Italia;Milano;2
2003;3;Maschi;40;Italia;Milano;4
2003;3;Maschi;42;Italia;Fuori Milano;1
2003;3;Maschi;42;Italia;Milano;2
2003;3;Maschi;42;Marocco;Milano;1
2003;3;Maschi;43;Italia;Milano;1
2003;3;Maschi;44;Italia;Fuori Milano;1
2003;3;Maschi;45;Italia;Milano;1
2003;3;Maschi;46;Italia;Milano;1
2003;3;Maschi;47;Italia;Fuori Milano;1
2003;3;Maschi;48;Italia;Milano;2
2003;3;Maschi;50;Italia;Fuori Milano;1
2003;3;Maschi;50;Italia;Milano;1
2003;3;Maschi;51;Italia;Milano;1
2003;3;Maschi;52;Italia;Fuori Milano;2
2003;3;Maschi;52;Italia;Milano;1
2003;3;Maschi;53;Italia;Milano;4
2003;3;Maschi;54;Italia;Fuori Milano;2
2003;3;Maschi;54;Italia;Milano;6
2003;3;Maschi;55;Italia;Fuori Milano;1
2003;3;Maschi;55;Italia;Milano;3
2003;3;Maschi;56;Italia;Fuori Milano;3
2003;3;Maschi;56;Italia;Milano;5
2003;3;Maschi;57;Italia;Fuori Milano;2
2003;3;Maschi;57;Italia;Milano;6
2003;3;Maschi;58;Italia;Fuori Milano;2
2003;3;Maschi;58;Italia;Milano;6
2003;3;Maschi;58;Perù;Milano;1
2003;3;Maschi;59;Italia;Fuori Milano;1
2003;3;Maschi;59;Italia;Milano;4
2003;3;Maschi;60;Italia;Fuori Milano;4
2003;3;Maschi;60;Italia;Milano;6
2003;3;Maschi;61;Italia;Fuori Milano;3
2003;3;Maschi;61;Italia;Milano;1
2003;3;Maschi;62;Italia;Fuori Milano;5
2003;3;Maschi;62;Italia;Milano;3
2003;3;Maschi;63;Italia;Fuori Milano;4
2003;3;Maschi;63;Italia;Milano;5
2003;3;Maschi;64;Italia;Fuori Milano;4
2003;3;Maschi;64;Italia;Milano;6
2003;3;Maschi;65;Italia;Fuori Milano;3
2003;3;Maschi;65;Italia;Milano;5
2003;3;Maschi;66;Italia;Fuori Milano;1
2003;3;Maschi;66;Italia;Milano;12
2003;3;Maschi;67;Italia;Fuori Milano;4
2003;3;Maschi;67;Italia;Milano;6
2003;4;Maschi;73;Italia;Milano;24
2003;4;Maschi;74;Italia;Fuori Milano;8
2003;4;Maschi;74;Italia;Milano;18
2003;4;Maschi;75;Italia;Fuori Milano;9
2003;4;Maschi;75;Italia;Milano;25
2003;4;Maschi;76;Italia;Fuori Milano;5
2003;4;Maschi;76;Italia;Milano;27
2003;4;Maschi;77;Italia;Fuori Milano;6
2003;4;Maschi;77;Italia;Milano;21
2003;4;Maschi;78;Italia;Fuori Milano;7
2003;4;Maschi;78;Italia;Milano;22
2003;4;Maschi;79;Italia;Fuori Milano;5
2003;4;Maschi;79;Italia;Milano;24
2003;4;Maschi;80;Italia;Fuori Milano;10
2003;4;Maschi;80;Italia;Milano;23
2003;4;Maschi;81;Italia;Fuori Milano;12
2003;4;Maschi;81;Italia;Milano;25
2003;4;Maschi;82;Italia;Fuori Milano;10
2003;4;Maschi;82;Italia;Milano;26
2003;4;Maschi;83;Italia;Fuori Milano;9
2003;4;Maschi;83;Italia;Milano;26
2003;4;Maschi;84;Italia;Fuori Milano;5
2003;4;Maschi;84;Italia;Milano;12
2003;4;Maschi;85;Italia;Fuori Milano;6
2003;4;Maschi;85;Italia;Milano;11
2003;4;Maschi;86;Italia;Fuori Milano;7
2003;4;Maschi;86;Italia;Milano;13
2003;4;Maschi;87;Italia;Fuori Milano;13
2003;4;Maschi;87;Italia;Milano;14
2003;4;Maschi;88;Italia;Fuori Milano;3
2003;4;Maschi;88;Italia;Milano;28
2003;4;Maschi;89;Italia;Fuori Milano;6
2003;4;Maschi;89;Italia;Milano;17
2003;4;Maschi;90;Italia;Fuori Milano;6
2003;4;Maschi;90;Italia;Milano;20
2003;4;Maschi;91;Italia;Fuori Milano;1
2003;4;Maschi;91;Italia;Milano;19
2003;4;Maschi;92;Italia;Fuori Milano;4
2003;4;Maschi;92;Italia;Milano;11
2003;4;Maschi;93;Italia;Fuori Milano;1
2003;4;Maschi;93;Italia;Milano;10
2003;4;Maschi;94;Italia;Fuori Milano;2
2003;4;Maschi;94;Italia;Milano;8
2003;4;Maschi;95;Italia;Fuori Milano;1
2003;4;Maschi;96;Italia;Fuori Milano;4
2003;4;Maschi;96;Italia;Milano;3
2003;4;Maschi;97;Italia;Fuori Milano;1
2003;4;Maschi;97;Italia;Milano;2
2003;4;Maschi;98;Italia;Milano;1
2003;4;Maschi;99;Italia;Milano;2
2003;5;Femmine;16;Italia;Fuori Milano;1
2003;5;Femmine;33;Italia;Milano;1
2003;5;Femmine;38;Italia;Fuori Milano;2
2003;5;Femmine;38;Italia;Milano;1
2003;5;Femmine;44;Italia;Milano;1
2003;5;Femmine;47;Italia;Fuori Milano;2
2003;5;Femmine;47;Italia;Milano;4
2003;5;Femmine;48;Italia;Milano;1
2003;5;Femmine;49;Italia;Milano;1
2003;5;Femmine;50;Italia;Milano;1
2003;5;Femmine;51;Italia;Fuori Milano;1
2003;5;Femmine;51;Italia;Milano;2
2003;5;Femmine;52;Italia;Milano;1
2003;5;Femmine;53;Italia;Milano;1
2003;5;Femmine;54;Italia;Milano;1
2003;5;Femmine;56;Italia;Milano;4
2003;5;Femmine;57;Italia;Milano;5
2003;5;Femmine;58;Italia;Fuori Milano;2
2003;5;Femmine;59;Italia;Fuori Milano;1
2003;5;Femmine;59;Italia;Milano;5
2003;5;Femmine;60;Italia;Fuori Milano;1
2003;5;Femmine;60;Italia;Milano;4
2003;5;Femmine;61;Italia;Fuori Milano;1
2003;5;Femmine;61;Italia;Milano;3
2003;5;Femmine;62;Italia;Fuori Milano;1
2003;5;Femmine;62;Italia;Milano;2
2003;5;Femmine;63;Italia;Milano;2
2003;5;Femmine;64;Italia;Milano;8
2003;5;Femmine;65;Italia;Fuori Milano;2
2003;5;Femmine;65;Italia;Milano;6
2003;5;Femmine;66;Italia;Fuori Milano;1
2003;5;Femmine;66;Italia;Milano;5
2003;5;Femmine;67;Italia;Fuori Milano;2
2003;5;Femmine;67;Italia;Milano;6
2003;5;Femmine;68;Italia;Milano;7
2003;5;Femmine;69;Italia;Fuori Milano;2
2003;5;Femmine;69;Italia;Milano;6
2003;5;Femmine;70;Italia;Fuori Milano;2
2003;5;Femmine;70;Italia;Milano;6
2003;5;Femmine;71;Italia;Fuori Milano;1
2003;5;Femmine;71;Italia;Milano;10
2003;5;Femmine;72;Italia;Fuori Milano;2
2003;5;Femmine;72;Italia;Milano;5
2003;5;Femmine;73;Italia;Fuori Milano;1
2003;5;Femmine;73;Italia;Milano;9
2003;5;Femmine;74;Italia;Fuori Milano;4
2003;5;Femmine;74;Italia;Milano;15
2003;5;Femmine;75;Italia;Fuori Milano;3
2003;5;Femmine;75;Italia;Milano;12
2003;5;Femmine;76;Italia;Fuori Milano;4
2003;5;Femmine;76;Italia;Milano;21
2003;5;Femmine;77;Italia;Fuori Milano;3
2003;5;Femmine;77;Italia;Milano;12
2003;5;Femmine;78;Italia;Fuori Milano;2
2003;5;Femmine;78;Italia;Milano;10
2003;5;Femmine;79;Italia;Fuori Milano;5
2003;5;Femmine;79;Italia;Milano;15
2003;5;Femmine;80;Italia;Fuori Milano;6
2003;5;Femmine;80;Italia;Milano;16
2003;5;Femmine;81;Italia;Fuori Milano;7
2003;5;Femmine;81;Italia;Milano;14
2003;5;Femmine;82;Italia;Fuori Milano;5
2003;5;Femmine;82;Italia;Milano;23
2003;5;Femmine;83;Italia;Fuori Milano;4
2003;5;Femmine;83;Italia;Milano;24
2003;5;Femmine;84;Italia;Fuori Milano;5
2003;5;Femmine;84;Italia;Milano;16
2003;5;Femmine;85;Italia;Fuori Milano;4
2003;5;Femmine;85;Italia;Milano;6
2003;5;Femmine;86;Italia;Fuori Milano;3
2003;5;Femmine;86;Italia;Milano;18
2003;5;Femmine;87;Italia;Fuori Milano;8
2003;5;Femmine;87;Italia;Milano;15
2003;5;Femmine;88;Italia;Fuori Milano;7
2003;5;Femmine;88;Italia;Milano;22
2003;5;Femmine;89;Italia;Fuori Milano;6
2003;5;Femmine;89;Italia;Milano;33
2003;5;Femmine;90;Italia;Fuori Milano;8
2003;5;Femmine;90;Italia;Milano;20
2003;5;Femmine;91;Italia;Fuori Milano;7
2003;5;Femmine;91;Italia;Milano;22
2003;5;Femmine;92;Italia;Fuori Milano;5
2003;5;Femmine;92;Italia;Milano;16
2003;5;Femmine;93;Italia;Fuori Milano;4
2003;5;Femmine;93;Italia;Milano;25
2003;5;Femmine;94;Italia;Fuori Milano;3
2003;5;Femmine;94;Italia;Milano;22
2003;5;Femmine;95;Italia;Fuori Milano;2
2003;5;Femmine;95;Italia;Milano;14
2003;5;Femmine;96;Italia;Fuori Milano;3
2003;5;Femmine;96;Italia;Milano;10
2003;5;Femmine;97;Italia;Fuori Milano;2
2003;5;Femmine;97;Italia;Milano;4
2003;5;Femmine;98;Italia;Fuori Milano;1
2003;5;Femmine;98;Italia;Milano;5
2003;5;Femmine;99;Italia;Milano;3
2003;5;Femmine;100;Italia;Fuori Milano;1
2003;5;Femmine;100;Italia;Milano;7
2003;5;Femmine;101;Italia;Milano;3
2003;5;Femmine;102;Italia;Milano;2
2003;5;Maschi;0;Italia;Fuori Milano;1
2003;5;Maschi;0;Italia;Milano;5
2003;5;Maschi;10;Italia;Milano;1
2003;5;Maschi;14;Italia;Milano;1
2003;5;Maschi;26;Dominicana, Repubblica;Milano;1
2003;5;Maschi;27;Italia;Milano;1
2003;5;Maschi;29;Italia;Milano;1
2003;5;Maschi;31;Italia;Milano;2
2003;5;Maschi;33;Gambia;Milano;1
2003;5;Maschi;33;Italia;Fuori Milano;1
2003;5;Maschi;34;Italia;Fuori Milano;1
2003;5;Maschi;34;Italia;Milano;2
2003;5;Maschi;35;Italia;Fuori Milano;1
2003;5;Maschi;35;Italia;Milano;1
2003;5;Maschi;36;Italia;Fuori Milano;2
2003;5;Maschi;37;Italia;Milano;1
2003;5;Maschi;40;Italia;Fuori Milano;1
2003;5;Maschi;40;Italia;Milano;1
2003;5;Maschi;41;Italia;Fuori Milano;1
2003;5;Maschi;41;Italia;Milano;3
2003;5;Maschi;42;Italia;Milano;2
2003;5;Maschi;44;Italia;Fuori Milano;1
2003;5;Maschi;44;Italia;Milano;2
2003;5;Maschi;46;Italia;Fuori Milano;1
2003;5;Maschi;46;Italia;Milano;1
2003;5;Maschi;47;Italia;Fuori Milano;1
2003;5;Maschi;49;Italia;Milano;2
2003;5;Maschi;51;Italia;Fuori Milano;1
2003;5;Maschi;51;Italia;Milano;3
2003;5;Maschi;52;Italia;Fuori Milano;1
2003;5;Maschi;52;Italia;Milano;1
2003;5;Maschi;53;Italia;Fuori Milano;2
2003;5;Maschi;53;Italia;Milano;3
2003;5;Maschi;54;Italia;Milano;1
2003;5;Maschi;55;Italia;Fuori Milano;1
2003;5;Maschi;55;Italia;Milano;7
2003;5;Maschi;56;Italia;Fuori Milano;1
2003;5;Maschi;56;Italia;Milano;4
2003;5;Maschi;57;Italia;Fuori Milano;1
2003;5;Maschi;57;Italia;Milano;4
2003;5;Maschi;58;Italia;Fuori Milano;2
2003;5;Maschi;58;Italia;Milano;5
2003;5;Maschi;59;Italia;Fuori Milano;2
2003;5;Maschi;59;Italia;Milano;5
2003;5;Maschi;60;Italia;Fuori Milano;2
2003;5;Maschi;60;Italia;Milano;3
2003;5;Maschi;61;Italia;Fuori Milano;3
2003;5;Maschi;61;Italia;Milano;6
2003;5;Maschi;62;Italia;Fuori Milano;1
2003;5;Maschi;62;Italia;Milano;11
2003;5;Maschi;63;Italia;Fuori Milano;2
2003;5;Maschi;63;Italia;Milano;6
2003;5;Maschi;64;Italia;Fuori Milano;1
2003;5;Maschi;64;Italia;Milano;11
2003;5;Maschi;65;Italia;Fuori Milano;1
2003;5;Maschi;65;Italia;Milano;5
2003;5;Maschi;66;Italia;Milano;7
2003;5;Maschi;67;Italia;Fuori Milano;2
2003;5;Maschi;67;Italia;Milano;10
2003;5;Maschi;68;Italia;Milano;7
2003;5;Maschi;69;Italia;Fuori Milano;3
2003;5;Maschi;69;Italia;Milano;17
2003;5;Maschi;70;Italia;Fuori Milano;5
2003;5;Maschi;70;Italia;Milano;12
2003;5;Maschi;71;Italia;Fuori Milano;3
2003;5;Maschi;71;Italia;Milano;12
2003;5;Maschi;72;Italia;Fuori Milano;4
2003;5;Maschi;72;Italia;Milano;14
2003;5;Maschi;73;Italia;Fuori Milano;2
2003;5;Maschi;73;Italia;Milano;21
2003;5;Maschi;74;Italia;Fuori Milano;5
2003;5;Maschi;74;Italia;Milano;19
2003;5;Maschi;75;Italia;Fuori Milano;3
2003;5;Maschi;75;Italia;Milano;13
2003;5;Maschi;76;Italia;Fuori Milano;4
2003;5;Maschi;76;Italia;Milano;15
2003;5;Maschi;77;Italia;Fuori Milano;5
2003;5;Maschi;77;Italia;Milano;18
2003;5;Maschi;78;Italia;Fuori Milano;9
2003;5;Maschi;78;Italia;Milano;19
2003;5;Maschi;79;Italia;Fuori Milano;2
2003;5;Maschi;79;Italia;Milano;13
2003;5;Maschi;80;Italia;Fuori Milano;3
2003;5;Maschi;80;Italia;Milano;19
2003;5;Maschi;81;Italia;Fuori Milano;5
2003;5;Maschi;81;Italia;Milano;23
2003;5;Maschi;82;Italia;Fuori Milano;6
2003;5;Maschi;82;Italia;Milano;17
2003;5;Maschi;83;Italia;Fuori Milano;4
2003;5;Maschi;83;Italia;Milano;18
2003;5;Maschi;84;Italia;Fuori Milano;2
2003;5;Maschi;84;Italia;Milano;7
2003;5;Maschi;85;Italia;Fuori Milano;3
2003;5;Maschi;85;Italia;Milano;5
2003;5;Maschi;86;Italia;Fuori Milano;2
2003;5;Maschi;86;Italia;Milano;8
2003;5;Maschi;87;Italia;Fuori Milano;3
2003;5;Maschi;87;Italia;Milano;2
2003;5;Maschi;88;Italia;Fuori Milano;4
2003;5;Maschi;88;Italia;Milano;16
2003;5;Maschi;89;Italia;Fuori Milano;5
2003;5;Maschi;89;Italia;Milano;8
2003;5;Maschi;90;Italia;Fuori Milano;3
2003;5;Maschi;90;Italia;Milano;12
2003;5;Maschi;91;Italia;Fuori Milano;1
2003;5;Maschi;91;Italia;Milano;5
2003;5;Maschi;92;Italia;Fuori Milano;1
2003;5;Maschi;92;Italia;Milano;9
2003;5;Maschi;93;Italia;Fuori Milano;2
2003;5;Maschi;93;Italia;Milano;2
2003;5;Maschi;94;Italia;Milano;3
2003;5;Maschi;95;Italia;Milano;4
2003;5;Maschi;96;Italia;Milano;2
2003;5;Maschi;97;Italia;Fuori Milano;1
2003;5;Maschi;101;Italia;Milano;1
2003;6;Femmine;0;Filippine;Milano;1
2003;6;Femmine;0;Italia;Fuori Milano;1
2003;6;Femmine;0;Italia;Milano;2
2003;6;Femmine;26;Italia;Fuori Milano;1
2003;6;Femmine;26;Italia;Milano;1
2003;6;Femmine;29;Italia;Fuori Milano;1
